s,Pc
73910.0,0.16034
73911.0,0.16034
73912.0,0.16034
73913.0,0.16034
73914.0,0.16034
73915.0,0.16034
73916.0,0.16034
73917.0,0.16034
73918.0,0.16034
73919.0,0.16034
73920.0,0.16034
73921.0,0.16034
73922.0,0.16034
73923.0,0.16034
73924.0,0.16034
73925.0,0.16034
73926.0,0.16034
73927.0,0.16034
73928.0,0.16034
73929.0,0.16034
73930.0,0.16034
73931.0,0.16034
73932.0,0.16034
73933.0,0.16034
73934.0,0.16034
73935.0,0.16034
73936.0,0.16034
73937.0,0.16034
73938.0,0.16034
73939.0,0.16034
73940.0,0.16034
73941.0,0.16034
73942.0,0.16034
73943.0,0.16034
73944.0,0.16034
73945.0,0.16034
73946.0,0.16034
73947.0,0.16034
73948.0,0.16034
73949.0,0.16034
73950.0,0.16034
73951.0,0.16034
73952.0,0.16034
73953.0,0.16034
73954.0,0.16034
73955.0,0.16034
73956.0,0.16034
73957.0,0.16034
73958.0,0.16034
73959.0,0.16034
73960.0,0.16034
73961.0,0.16034
73962.0,0.16034
73963.0,0.16034
73964.0,0.16034
73965.0,0.16034
73966.0,0.16034
73967.0,0.16034
73968.0,0.16034
73969.0,0.16034
73970.0,0.16034
73971.0,0.16034
73972.0,0.16034
73973.0,0.16034
73974.0,0.16034
73975.0,0.16034
73976.0,0.16034
73977.0,0.16034
73978.0,0.16034
73979.0,0.16034
73980.0,0.16034
73981.0,0.16034
73982.0,0.16034
73983.0,0.16034
73984.0,0.16034
73985.0,0.16034
73986.0,0.16034
73987.0,0.16034
73988.0,0.16034
73989.0,0.16034
73990.0,0.16034
73991.0,0.16034
73992.0,0.16034
73993.0,0.16034
73994.0,0.16034
73995.0,0.16034
73996.0,0.16034
73997.0,0.16034
73998.0,0.16034
73999.0,0.16034
74000.0,0.16034
74001.0,0.16034
74002.0,0.16034
74003.0,0.16034
74004.0,0.16034
74005.0,0.16034
74006.0,0.16034
74007.0,0.16034
74008.0,0.16034
74009.0,0.16034
74010.0,0.16034
74011.0,0.16034
74012.0,0.16034
74013.0,0.16034
74014.0,0.16034
74015.0,0.16034
74016.0,0.16034
74017.0,0.16034
74018.0,0.16034
74019.0,0.16034
74020.0,0.16034
74021.0,0.16034
74022.0,0.16034
74023.0,0.16034
74024.0,0.16034
74025.0,0.16034
74026.0,0.16034
74027.0,0.16034
74028.0,0.16034
74029.0,0.16034
74030.0,0.16034
74031.0,0.16034
74032.0,0.16034
74033.0,0.16034
74034.0,0.16034
74035.0,0.16034
74036.0,0.16034
74037.0,0.16034
74038.0,0.16034
74039.0,0.16034
74040.0,0.16034
74041.0,0.16034
74042.0,0.16034
74043.0,0.16034
74044.0,0.16034
74045.0,0.16034
74046.0,0.16034
74047.0,0.16034
74048.0,0.16034
74049.0,0.16034
74050.0,0.16034
74051.0,0.16034
74052.0,0.16034
74053.0,0.16034
74054.0,0.16034
74055.0,0.16034
74056.0,0.16034
74057.0,0.16034
74058.0,0.16034
74059.0,0.16034
74060.0,0.16034
74061.0,0.16034
74062.0,0.16034
74063.0,0.16034
74064.0,0.16034
74065.0,0.16034
74066.0,0.16034
74067.0,0.16034
74068.0,0.16034
74069.0,0.16034
74070.0,0.16034
74071.0,0.16034
74072.0,0.16034
74073.0,0.16034
74074.0,0.16034
74075.0,0.16034
74076.0,0.16034
74077.0,0.16034
74078.0,0.16034
74079.0,0.16034
74080.0,0.16034
74081.0,0.16034
74082.0,0.16034
74083.0,0.16034
74084.0,0.16034
74085.0,0.16034
74086.0,0.16034
74087.0,0.16034
74088.0,0.16034
74089.0,0.16034
74090.0,0.16034
74091.0,0.16034
74092.0,0.16034
74093.0,0.16034
74094.0,0.16034
74095.0,0.16034
74096.0,0.16034
74097.0,0.16034
74098.0,0.16034
74099.0,0.16034
74100.0,0.16034
74101.0,0.16034
74102.0,0.16034
74103.0,0.16034
74104.0,0.16034
74105.0,0.16034
74106.0,0.16034
74107.0,0.16034
74108.0,0.16034
74109.0,0.16034
74110.0,0.16034
74111.0,0.16034
74112.0,0.16034
74113.0,0.16034
74114.0,0.16034
74115.0,0.16034
74116.0,0.16034
74117.0,0.16034
74118.0,0.16034
74119.0,0.16034
74120.0,0.16034
74121.0,0.16034
74122.0,0.16034
74123.0,0.16034
74124.0,0.16034
74125.0,0.16034
74126.0,0.16034
74127.0,0.16034
74128.0,0.16034
74129.0,0.16034
74130.0,0.16034
74131.0,0.16034
74132.0,0.16034
74133.0,0.16034
74134.0,0.16034
74135.0,0.16034
74136.0,0.16034
74137.0,0.16034
74138.0,0.16034
74139.0,0.16034
74140.0,0.16034
74141.0,0.16034
74142.0,0.16034
74143.0,0.16034
74144.0,0.16034
74145.0,0.16034
74146.0,0.16034
74147.0,0.16034
74148.0,0.16034
74149.0,0.16034
74150.0,0.16034
74151.0,0.16034
74152.0,0.16034
74153.0,0.16034
74154.0,0.16034
74155.0,0.16034
74156.0,0.16034
74157.0,0.16034
74158.0,0.16034
74159.0,0.16034
74160.0,0.16034
74161.0,0.16034
74162.0,0.16034
74163.0,0.16034
74164.0,0.16034
74165.0,0.16034
74166.0,0.16034
74167.0,0.16034
74168.0,0.16034
74169.0,0.16034
74170.0,0.16034
74171.0,0.16034
74172.0,0.16034
74173.0,0.16034
74174.0,0.16034
74175.0,0.16034
74176.0,0.16034
74177.0,0.16034
74178.0,0.16034
74179.0,0.16034
74180.0,0.16034
74181.0,0.16034
74182.0,0.16034
74183.0,0.16034
74184.0,0.16034
74185.0,0.16034
74186.0,0.16034
74187.0,0.16034
74188.0,0.16034
74189.0,0.16034
74190.0,0.16034
74191.0,0.16034
74192.0,0.16034
74193.0,0.16034
74194.0,0.16034
74195.0,0.16034
74196.0,0.16034
74197.0,0.16034
74198.0,0.16034
74199.0,0.16034
74200.0,0.16034
74201.0,0.16034
74202.0,0.16034
74203.0,0.16034
74204.0,0.16034
74205.0,0.16034
74206.0,0.16034
74207.0,0.16034
74208.0,0.16034
74209.0,0.16034
74210.0,0.16034
74211.0,0.16034
74212.0,0.16034
74213.0,0.16034
74214.0,0.16034
74215.0,0.16034
74216.0,0.16034
74217.0,0.16034
74218.0,0.16034
74219.0,0.16034
74220.0,0.16034
74221.0,0.16034
74222.0,0.16034
74223.0,0.16034
74224.0,0.16034
74225.0,0.16034
74226.0,0.16034
74227.0,0.16034
74228.0,0.16034
74229.0,0.16034
74230.0,0.16034
74231.0,0.16034
74232.0,0.16034
74233.0,0.16034
74234.0,0.16034
74235.0,0.16034
74236.0,0.16034
74237.0,0.16034
74238.0,0.16034
74239.0,0.16034
74240.0,0.16034
74241.0,0.16034
74242.0,0.16034
74243.0,0.16034
74244.0,0.16034
74245.0,0.16034
74246.0,0.16034
74247.0,0.16034
74248.0,0.16034
74249.0,0.16034
74250.0,0.16034
74251.0,0.16034
74252.0,0.16034
74253.0,0.16034
74254.0,0.16034
74255.0,0.16034
74256.0,0.16034
74257.0,0.16034
74258.0,0.16034
74259.0,0.16034
74260.0,0.16034
74261.0,0.16034
74262.0,0.16034
74263.0,0.16034
74264.0,0.16034
74265.0,0.16034
74266.0,0.16034
74267.0,0.16034
74268.0,0.16034
74269.0,0.16034
74270.0,0.16034
74271.0,0.16034
74272.0,0.16034
74273.0,0.16034
74274.0,0.16034
74275.0,0.16034
74276.0,0.16034
74277.0,0.16034
74278.0,0.16034
74279.0,0.16034
74280.0,0.16034
74281.0,0.16034
74282.0,0.16034
74283.0,0.16034
74284.0,0.16034
74285.0,0.16034
74286.0,0.16034
74287.0,0.16034
74288.0,0.16034
74289.0,0.16034
74290.0,0.16034
74291.0,0.16034
74292.0,0.16034
74293.0,0.16034
74294.0,0.16034
74295.0,0.16034
74296.0,0.16034
74297.0,0.16034
74298.0,0.16034
74299.0,0.16034
74300.0,0.16034
74301.0,0.16034
74302.0,0.16034
74303.0,0.16034
74304.0,0.16034
74305.0,0.16034
74306.0,0.16034
74307.0,0.16034
74308.0,0.16034
74309.0,0.16034
74310.0,0.16034
74311.0,0.16034
74312.0,0.16034
74313.0,0.16034
74314.0,0.16034
74315.0,0.16034
74316.0,0.16034
74317.0,0.16034
74318.0,0.16034
74319.0,0.16034
74320.0,0.16034
74321.0,0.16034
74322.0,0.16034
74323.0,0.16034
74324.0,0.16034
74325.0,0.16034
74326.0,0.16034
74327.0,0.16034
74328.0,0.16034
74329.0,0.16034
74330.0,0.16034
74331.0,0.16034
74332.0,0.16034
74333.0,0.16034
74334.0,0.16034
74335.0,0.16034
74336.0,0.16034
74337.0,0.16034
74338.0,0.16034
74339.0,0.16034
74340.0,0.16034
74341.0,0.16034
74342.0,0.16034
74343.0,0.16034
74344.0,0.16034
74345.0,0.16034
74346.0,0.16034
74347.0,0.16034
74348.0,0.16034
74349.0,0.16034
74350.0,0.16034
74351.0,0.16034
74352.0,0.16034
74353.0,0.16034
74354.0,0.16034
74355.0,0.16034
74356.0,0.16034
74357.0,0.16034
74358.0,0.16034
74359.0,0.16034
74360.0,0.16034
74361.0,0.16034
74362.0,0.16034
74363.0,0.16034
74364.0,0.16034
74365.0,0.16034
74366.0,0.16034
74367.0,0.16034
74368.0,0.16034
74369.0,0.16034
74370.0,0.16034
74371.0,0.16034
74372.0,0.16034
74373.0,0.16034
74374.0,0.16034
74375.0,0.16034
74376.0,0.16034
74377.0,0.16034
74378.0,0.16034
74379.0,0.16034
74380.0,0.16034
74381.0,0.16034
74382.0,0.16034
74383.0,0.16034
74384.0,0.16034
74385.0,0.16034
74386.0,0.16034
74387.0,0.16034
74388.0,0.16034
74389.0,0.16034
74390.0,0.16034
74391.0,0.16034
74392.0,0.16034
74393.0,0.16034
74394.0,0.16034
74395.0,0.16034
74396.0,0.16034
74397.0,0.16034
74398.0,0.16034
74399.0,0.16034
74400.0,0.16034
74401.0,0.16034
74402.0,0.16034
74403.0,0.16034
74404.0,0.16034
74405.0,0.16034
74406.0,0.16034
74407.0,0.16034
74408.0,0.16034
74409.0,0.16034
74410.0,0.16034
74411.0,0.16034
74412.0,0.16034
74413.0,0.16034
74414.0,0.16034
74415.0,0.16034
74416.0,0.16034
74417.0,0.16034
74418.0,0.16034
74419.0,0.16034
74420.0,0.16034
74421.0,0.16034
74422.0,0.16034
74423.0,0.16034
74424.0,0.16034
74425.0,0.16034
74426.0,0.16034
74427.0,0.16034
74428.0,0.16034
74429.0,0.16034
74430.0,0.16034
74431.0,0.16034
74432.0,0.16034
74433.0,0.16034
74434.0,0.16034
74435.0,0.16034
74436.0,0.16034
74437.0,0.16034
74438.0,0.16034
74439.0,0.16034
74440.0,0.16034
74441.0,0.16034
74442.0,0.16034
74443.0,0.16034
74444.0,0.16034
74445.0,0.16034
74446.0,0.16034
74447.0,0.16034
74448.0,0.16034
74449.0,0.16034
74450.0,0.16034
74451.0,0.16034
74452.0,0.16034
74453.0,0.16034
74454.0,0.16034
74455.0,0.16034
74456.0,0.16034
74457.0,0.16034
74458.0,0.16034
74459.0,0.16034
74460.0,0.16034
74461.0,0.16034
74462.0,0.16034
74463.0,0.16034
74464.0,0.16034
74465.0,0.16034
74466.0,0.16034
74467.0,0.16034
74468.0,0.16034
74469.0,0.16034
74470.0,0.16034
74471.0,0.16034
74472.0,0.16034
74473.0,0.16034
74474.0,0.16034
74475.0,0.16034
74476.0,0.16034
74477.0,0.16034
74478.0,0.16034
74479.0,0.16034
74480.0,0.16034
74481.0,0.16034
74482.0,0.16034
74483.0,0.16034
74484.0,0.16034
74485.0,0.16034
74486.0,0.16034
74487.0,0.16034
74488.0,0.16034
74489.0,0.16034
74490.0,0.16034
74491.0,0.16034
74492.0,0.16034
74493.0,0.16034
74494.0,0.16034
74495.0,0.16034
74496.0,0.16034
74497.0,0.16034
74498.0,0.16034
74499.0,0.16034
74500.0,0.16034
74501.0,0.16034
74502.0,0.16034
74503.0,0.16034
74504.0,0.16034
74505.0,0.16034
74506.0,0.16034
74507.0,0.16034
74508.0,0.16034
74509.0,0.16034
74510.0,0.16034
74511.0,0.16034
74512.0,0.16034
74513.0,0.16034
74514.0,0.16034
74515.0,0.16034
74516.0,0.16034
74517.0,0.16034
74518.0,0.16034
74519.0,0.16034
74520.0,0.16034
74521.0,0.16034
74522.0,0.16034
74523.0,0.16034
74524.0,0.16034
74525.0,0.16034
74526.0,0.16034
74527.0,0.16034
74528.0,0.16034
74529.0,0.16034
74530.0,0.16034
74531.0,0.16034
74532.0,0.16034
74533.0,0.16034
74534.0,0.16034
74535.0,0.16034
74536.0,0.16034
74537.0,0.16034
74538.0,0.16034
74539.0,0.16034
74540.0,0.16034
74541.0,0.16034
74542.0,0.16034
74543.0,0.16034
74544.0,0.16034
74545.0,0.16034
74546.0,0.16034
74547.0,0.16034
74548.0,0.16034
74549.0,0.16034
74550.0,0.16034
74551.0,0.16034
74552.0,0.16034
74553.0,0.16034
74554.0,0.16034
74555.0,0.16034
74556.0,0.16034
74557.0,0.16034
74558.0,0.16034
74559.0,0.16034
74560.0,0.16034
74561.0,0.16034
74562.0,0.16034
74563.0,0.16034
74564.0,0.16034
74565.0,0.16034
74566.0,0.16034
74567.0,0.16034
74568.0,0.16034
74569.0,0.16034
74570.0,0.16034
74571.0,0.16034
74572.0,0.16034
74573.0,0.16034
74574.0,0.16034
74575.0,0.16034
74576.0,0.16034
74577.0,0.16034
74578.0,0.16034
74579.0,0.16034
74580.0,0.16034
74581.0,0.16034
74582.0,0.16034
74583.0,0.16034
74584.0,0.16034
74585.0,0.16034
74586.0,0.16034
74587.0,0.16034
74588.0,0.16034
74589.0,0.16034
74590.0,0.16034
74591.0,0.16034
74592.0,0.16034
74593.0,0.16034
74594.0,0.16034
74595.0,0.16034
74596.0,0.16034
74597.0,0.16034
74598.0,0.16034
74599.0,0.16034
74600.0,0.16034
74601.0,0.16034
74602.0,0.16034
74603.0,0.16034
74604.0,0.16034
74605.0,0.16034
74606.0,0.16034
74607.0,0.16034
74608.0,0.16034
74609.0,0.16034
74610.0,0.16034
74611.0,0.16034
74612.0,0.16034
74613.0,0.16034
74614.0,0.16034
74615.0,0.16034
74616.0,0.16034
74617.0,0.16034
74618.0,0.16034
74619.0,0.16034
74620.0,0.16034
74621.0,0.16034
74622.0,0.16034
74623.0,0.16034
74624.0,0.16034
74625.0,0.16034
74626.0,0.16034
74627.0,0.16034
74628.0,0.16034
74629.0,0.16034
74630.0,0.16034
74631.0,0.16034
74632.0,0.16034
74633.0,0.16034
74634.0,0.16034
74635.0,0.16034
74636.0,0.16034
74637.0,0.16034
74638.0,0.16034
74639.0,0.16034
74640.0,0.16034
74641.0,0.16034
74642.0,0.16034
74643.0,0.16034
74644.0,0.16034
74645.0,0.16034
74646.0,0.16034
74647.0,0.16034
74648.0,0.16034
74649.0,0.16034
74650.0,0.16034
74651.0,0.16034
74652.0,0.16034
74653.0,0.16034
74654.0,0.16034
74655.0,0.16034
74656.0,0.16034
74657.0,0.16034
74658.0,0.16034
74659.0,0.16034
74660.0,0.16034
74661.0,0.16034
74662.0,0.16034
74663.0,0.16034
74664.0,0.16034
74665.0,0.16034
74666.0,0.16034
74667.0,0.16034
74668.0,0.16034
74669.0,0.16034
74670.0,0.16034
74671.0,0.16034
74672.0,0.16034
74673.0,0.16034
74674.0,0.16034
74675.0,0.16034
74676.0,0.16034
74677.0,0.16034
74678.0,0.16034
74679.0,0.16034
74680.0,0.16034
74681.0,0.16034
74682.0,0.16034
74683.0,0.16034
74684.0,0.16034
74685.0,0.16034
74686.0,0.16034
74687.0,0.16034
74688.0,0.16034
74689.0,0.16034
74690.0,0.16034
74691.0,0.16034
74692.0,0.16034
74693.0,0.16034
74694.0,0.16034
74695.0,0.16034
74696.0,0.16034
74697.0,0.16034
74698.0,0.16034
74699.0,0.16034
74700.0,0.16034
74701.0,0.16034
74702.0,0.16034
74703.0,0.16034
74704.0,0.16034
74705.0,0.16034
74706.0,0.16034
74707.0,0.16034
74708.0,0.16034
74709.0,0.16034
74710.0,0.16034
74711.0,0.16034
74712.0,0.16034
74713.0,0.16034
74714.0,0.16034
74715.0,0.16034
74716.0,0.16034
74717.0,0.16034
74718.0,0.16034
74719.0,0.16034
74720.0,0.16034
74721.0,0.16034
74722.0,0.16034
74723.0,0.16034
74724.0,0.16034
74725.0,0.16034
74726.0,0.16034
74727.0,0.16034
74728.0,0.16034
74729.0,0.16034
74730.0,0.16034
74731.0,0.16034
74732.0,0.16034
74733.0,0.16034
74734.0,0.16034
74735.0,0.16034
74736.0,0.16034
74737.0,0.16034
74738.0,0.16034
74739.0,0.16034
74740.0,0.16034
74741.0,0.16034
74742.0,0.16034
74743.0,0.16034
74744.0,0.16034
74745.0,0.16034
74746.0,0.16034
74747.0,0.16034
74748.0,0.16034
74749.0,0.16034
74750.0,0.16034
74751.0,0.16034
74752.0,0.16034
74753.0,0.16034
74754.0,0.16034
74755.0,0.16034
74756.0,0.16034
74757.0,0.16034
74758.0,0.16034
74759.0,0.16034
74760.0,0.16034
74761.0,0.16034
74762.0,0.16034
74763.0,0.16034
74764.0,0.16034
74765.0,0.16034
74766.0,0.16034
74767.0,0.16034
74768.0,0.16034
74769.0,0.16034
74770.0,0.16034
74771.0,0.16034
74772.0,0.16034
74773.0,0.16034
74774.0,0.16034
74775.0,0.16034
74776.0,0.16034
74777.0,0.16034
74778.0,0.16034
74779.0,0.16034
74780.0,0.16034
74781.0,0.16034
74782.0,0.16034
74783.0,0.16034
74784.0,0.16034
74785.0,0.16034
74786.0,0.16034
74787.0,0.16034
74788.0,0.16034
74789.0,0.16034
74790.0,0.16034
74791.0,0.16034
74792.0,0.16034
74793.0,0.16034
74794.0,0.16034
74795.0,0.16034
74796.0,0.16034
74797.0,0.16034
74798.0,0.16034
74799.0,0.16034
74800.0,0.16034
74801.0,0.16034
74802.0,0.16034
74803.0,0.16034
74804.0,0.16034
74805.0,0.16034
74806.0,0.16034
74807.0,0.16034
74808.0,0.16034
74809.0,0.16034
74810.0,0.16034
74811.0,0.16034
74812.0,0.16034
74813.0,0.16034
74814.0,0.16034
74815.0,0.16034
74816.0,0.16034
74817.0,0.16034
74818.0,0.16034
74819.0,0.16034
74820.0,0.16034
74821.0,0.16034
74822.0,0.16034
74823.0,0.16034
74824.0,0.16034
74825.0,0.16034
74826.0,0.16034
74827.0,0.16034
74828.0,0.16034
74829.0,0.16034
74830.0,0.16034
74831.0,0.16034
74832.0,0.16034
74833.0,0.16034
74834.0,0.16034
74835.0,0.16034
74836.0,0.16034
74837.0,0.16034
74838.0,0.16034
74839.0,0.16034
74840.0,0.16034
74841.0,0.16034
74842.0,0.16034
74843.0,0.16034
74844.0,0.16034
74845.0,0.16034
74846.0,0.16034
74847.0,0.16034
74848.0,0.16034
74849.0,0.16034
74850.0,0.16034
74851.0,0.16034
74852.0,0.16034
74853.0,0.16034
74854.0,0.16034
74855.0,0.16034
74856.0,0.16034
74857.0,0.16034
74858.0,0.16034
74859.0,0.16034
74860.0,0.16034
74861.0,0.16034
74862.0,0.16034
74863.0,0.16034
74864.0,0.16034
74865.0,0.16034
74866.0,0.16034
74867.0,0.16034
74868.0,0.16034
74869.0,0.16034
74870.0,0.16034
74871.0,0.16034
74872.0,0.16034
74873.0,0.16034
74874.0,0.16034
74875.0,0.16034
74876.0,0.16034
74877.0,0.16034
74878.0,0.16034
74879.0,0.16034
74880.0,0.16034
74881.0,0.16034
74882.0,0.16034
74883.0,0.16034
74884.0,0.16034
74885.0,0.16034
74886.0,0.16034
74887.0,0.16034
74888.0,0.16034
74889.0,0.16034
74890.0,0.16034
74891.0,0.16034
74892.0,0.16034
74893.0,0.16034
74894.0,0.16034
74895.0,0.16034
74896.0,0.16034
74897.0,0.16034
74898.0,0.16034
74899.0,0.16034
74900.0,0.16034
74901.0,0.16034
74902.0,0.16034
74903.0,0.16034
74904.0,0.16034
74905.0,0.16034
74906.0,0.16034
74907.0,0.16034
74908.0,0.16034
74909.0,0.16034
74910.0,0.16034
74911.0,0.16034
74912.0,0.16034
74913.0,0.16034
74914.0,0.16034
74915.0,0.16034
74916.0,0.16034
74917.0,0.16034
74918.0,0.16034
74919.0,0.16034
74920.0,0.16034
74921.0,0.16034
74922.0,0.16034
74923.0,0.16034
74924.0,0.16034
74925.0,0.16034
74926.0,0.16034
74927.0,0.16034
74928.0,0.16034
74929.0,0.16034
74930.0,0.16034
74931.0,0.16034
74932.0,0.16034
74933.0,0.16034
74934.0,0.16034
74935.0,0.16034
74936.0,0.16034
74937.0,0.16034
74938.0,0.16034
74939.0,0.16034
74940.0,0.16034
74941.0,0.16034
74942.0,0.16034
74943.0,0.16034
74944.0,0.16034
74945.0,0.16034
74946.0,0.16034
74947.0,0.16034
74948.0,0.16034
74949.0,0.16034
74950.0,0.16034
74951.0,0.16034
74952.0,0.16034
74953.0,0.16034
74954.0,0.16034
74955.0,0.16034
74956.0,0.16034
74957.0,0.16034
74958.0,0.16034
74959.0,0.16034
74960.0,0.16034
74961.0,0.16034
74962.0,0.16034
74963.0,0.16034
74964.0,0.16034
74965.0,0.16034
74966.0,0.16034
74967.0,0.16034
74968.0,0.16034
74969.0,0.16034
74970.0,0.16034
74971.0,0.16034
74972.0,0.16034
74973.0,0.16034
74974.0,0.16034
74975.0,0.16034
74976.0,0.16034
74977.0,0.16034
74978.0,0.16034
74979.0,0.16034
74980.0,0.16034
74981.0,0.16034
74982.0,0.16034
74983.0,0.16034
74984.0,0.16034
74985.0,0.16034
74986.0,0.16034
74987.0,0.16034
74988.0,0.16034
74989.0,0.16034
74990.0,0.16034
74991.0,0.16034
74992.0,0.16034
74993.0,0.16034
74994.0,0.16034
74995.0,0.16034
74996.0,0.16034
74997.0,0.16034
74998.0,0.16034
74999.0,0.16034
75000.0,0.16034
75001.0,0.16034
75002.0,0.16034
75003.0,0.16034
75004.0,0.16034
75005.0,0.16034
75006.0,0.16034
75007.0,0.16034
75008.0,0.16034
75009.0,0.16034
75010.0,0.16034
75011.0,0.16034
75012.0,0.16034
75013.0,0.16034
75014.0,0.16034
75015.0,0.16034
75016.0,0.16034
75017.0,0.16034
75018.0,0.16034
75019.0,0.16034
75020.0,0.16034
75021.0,0.16034
75022.0,0.16034
75023.0,0.16034
75024.0,0.16034
75025.0,0.16034
75026.0,0.16034
75027.0,0.16034
75028.0,0.16034
75029.0,0.16034
75030.0,0.16034
75031.0,0.16034
75032.0,0.16034
75033.0,0.16034
75034.0,0.16034
75035.0,0.16034
75036.0,0.16034
75037.0,0.16034
75038.0,0.16034
75039.0,0.16034
75040.0,0.16034
75041.0,0.16034
75042.0,0.16034
75043.0,0.16034
75044.0,0.16034
75045.0,0.16034
75046.0,0.16034
75047.0,0.16034
75048.0,0.16034
75049.0,0.16034
75050.0,0.16034
75051.0,0.16034
75052.0,0.16034
75053.0,0.16034
75054.0,0.16034
75055.0,0.16034
75056.0,0.16034
75057.0,0.16034
75058.0,0.16034
75059.0,0.16034
75060.0,0.16034
75061.0,0.16034
75062.0,0.16034
75063.0,0.16034
75064.0,0.16034
75065.0,0.16034
75066.0,0.16034
75067.0,0.16034
75068.0,0.16034
75069.0,0.16034
75070.0,0.16034
75071.0,0.16034
75072.0,0.16034
75073.0,0.16034
75074.0,0.16034
75075.0,0.16034
75076.0,0.16034
75077.0,0.16034
75078.0,0.16034
75079.0,0.16034
75080.0,0.16034
75081.0,0.16034
75082.0,0.16034
75083.0,0.16034
75084.0,0.16034
75085.0,0.16034
75086.0,0.16034
75087.0,0.16034
75088.0,0.16034
75089.0,0.16034
75090.0,0.16034
75091.0,0.16034
75092.0,0.16034
75093.0,0.16034
75094.0,0.16034
75095.0,0.16034
75096.0,0.16034
75097.0,0.16034
75098.0,0.16034
75099.0,0.16034
75100.0,0.16034
75101.0,0.16034
75102.0,0.16034
75103.0,0.16034
75104.0,0.16034
75105.0,0.16034
75106.0,0.16034
75107.0,0.16034
75108.0,0.16034
75109.0,0.16034
75110.0,0.16034
75111.0,0.16034
75112.0,0.16034
75113.0,0.16034
75114.0,0.16034
75115.0,0.16034
75116.0,0.16034
75117.0,0.16034
75118.0,0.16034
75119.0,0.16034
75120.0,0.16034
75121.0,0.16034
75122.0,0.16034
75123.0,0.16034
75124.0,0.16034
75125.0,0.16034
75126.0,0.16034
75127.0,0.16034
75128.0,0.16034
75129.0,0.16034
75130.0,0.16034
75131.0,0.16034
75132.0,0.16034
75133.0,0.16034
75134.0,0.16034
75135.0,0.16034
75136.0,0.16034
75137.0,0.16034
75138.0,0.16034
75139.0,0.16034
75140.0,0.16034
75141.0,0.16034
75142.0,0.16034
75143.0,0.16034
75144.0,0.16034
75145.0,0.16034
75146.0,0.16034
75147.0,0.16034
75148.0,0.16034
75149.0,0.16034
75150.0,0.16034
75151.0,0.16034
75152.0,0.16034
75153.0,0.16034
75154.0,0.16034
75155.0,0.16034
75156.0,0.16034
75157.0,0.16034
75158.0,0.16034
75159.0,0.16034
75160.0,0.16034
75161.0,0.16034
75162.0,0.16034
75163.0,0.16034
75164.0,0.16034
75165.0,0.16034
75166.0,0.16034
75167.0,0.16034
75168.0,0.16034
75169.0,0.16034
75170.0,0.16034
75171.0,0.16034
75172.0,0.16034
75173.0,0.16034
75174.0,0.16034
75175.0,0.16034
75176.0,0.16034
75177.0,0.16034
75178.0,0.16034
75179.0,0.16034
75180.0,0.16034
75181.0,0.16034
75182.0,0.16034
75183.0,0.16034
75184.0,0.16034
75185.0,0.16034
75186.0,0.16034
75187.0,0.16034
75188.0,0.16034
75189.0,0.16034
75190.0,0.16034
75191.0,0.16034
75192.0,0.16034
75193.0,0.16034
75194.0,0.16034
75195.0,0.16034
75196.0,0.16034
75197.0,0.16034
75198.0,0.16034
75199.0,0.16034
75200.0,0.16034
75201.0,0.16034
75202.0,0.16034
75203.0,0.16034
75204.0,0.16034
75205.0,0.16034
75206.0,0.16034
75207.0,0.16034
75208.0,0.16034
75209.0,0.16034
75210.0,0.16034
75211.0,0.16034
75212.0,0.16034
75213.0,0.16034
75214.0,0.16034
75215.0,0.16034
75216.0,0.16034
75217.0,0.16034
75218.0,0.16034
75219.0,0.16034
75220.0,0.16034
75221.0,0.16034
75222.0,0.16034
75223.0,0.16034
75224.0,0.16034
75225.0,0.16034
75226.0,0.16034
75227.0,0.16034
75228.0,0.16034
75229.0,0.16034
75230.0,0.16034
75231.0,0.16034
75232.0,0.16034
75233.0,0.16034
75234.0,0.16034
75235.0,0.16034
75236.0,0.16034
75237.0,0.16034
75238.0,0.16034
75239.0,0.16034
75240.0,0.16034
75241.0,0.16034
75242.0,0.16034
75243.0,0.16034
75244.0,0.16034
75245.0,0.16034
75246.0,0.16034
75247.0,0.16034
75248.0,0.16034
75249.0,0.16034
75250.0,0.16034
75251.0,0.16034
75252.0,0.16034
75253.0,0.16034
75254.0,0.16034
75255.0,0.16034
75256.0,0.16034
75257.0,0.16034
75258.0,0.16034
75259.0,0.16034
75260.0,0.16034
75261.0,0.16034
75262.0,0.16034
75263.0,0.16034
75264.0,0.16034
75265.0,0.16034
75266.0,0.16034
75267.0,0.16034
75268.0,0.16034
75269.0,0.16034
75270.0,0.16034
75271.0,0.16034
75272.0,0.16034
75273.0,0.16034
75274.0,0.16034
75275.0,0.16034
75276.0,0.16034
75277.0,0.16034
75278.0,0.16034
75279.0,0.16034
75280.0,0.16034
75281.0,0.16034
75282.0,0.16034
75283.0,0.16034
75284.0,0.16034
75285.0,0.16034
75286.0,0.16034
75287.0,0.16034
75288.0,0.16034
75289.0,0.16034
75290.0,0.16034
75291.0,0.16034
75292.0,0.16034
75293.0,0.16034
75294.0,0.16034
75295.0,0.16034
75296.0,0.16034
75297.0,0.16034
75298.0,0.16034
75299.0,0.16034
75300.0,0.16034
75301.0,0.16034
75302.0,0.16034
75303.0,0.16034
75304.0,0.16034
75305.0,0.16034
75306.0,0.16034
75307.0,0.16034
75308.0,0.16034
